64	4	1	RND	6.86	94.47215309421554	5.5278469057844575	4.559185662176221	17.230224609375	1.1819934082031252	2823
64	4	2	RND	7.000000000000001	95.05070280778432	4.949297192215681	4.526030761532282	9.991455078125	0.6994018554687501	1637
64	4	4	RND	7.140000000000001	95.076726342711	4.923273657289002	4.524539432965933	5.95703125	0.42533203125	976
64	4	8	RND	7.280000000000001	95.11429674412834	4.885703255871661	4.522386389075442	3.302001953125	0.24038574218750003	541
64	4	16	RND	7.420000000000001	95.18099282370865	4.8190071762913504	4.518564242352414	0.067138671875	0.004981689453125	11
64	8	1	RND	5.670000000000001	95.8859482094293	4.114051790570699	4.412044535745796	10.77880859375	0.6111584472656251	883
64	8	2	RND	5.74	96.3719689957881	3.6280310042119055	4.357105703261829	5.31005859375	0.30479736328125	435
64	8	4	RND	5.8100000000000005	96.4208972628712	3.5791027371288067	4.351574948313778	2.6611328125	0.15461181640625002	218
64	8	8	RND	5.880000000000001	96.46024374431718	3.5397562556828177	4.347127299543054	1.2451171875	0.07321289062500001	102
64	8	16	RND	5.95	96.504686920251	3.495313079748996	4.342103530465242	0.0	0.0	0
64	16	1	RND	5.075	96.85464554826365	3.1453544517363525	4.494693108942704	1.66015625	0.0842529296875	68
64	16	2	RND	5.11	97.31352045331822	2.686479546681781	4.393559304178353	0.09765625	0.004990234375	4
64	16	4	RND	5.1450000000000005	97.3500422353123	2.6499577646876986	4.385510080459316	0.0	0.0	0
64	16	8	RND	5.180000000000001	97.40583317835849	2.594166821641508	4.373214027048025	0.0	0.0	0
64	16	16	RND	5.215000000000001	97.42465421938611	2.575345780613887	4.369065960836988	0.0	0.0	0
64	32	1	RND	4.777500000000001	97.83213248862822	2.1678675113717816	4.67377763731416	0.9765625	0.046655273437500006	20
64	32	2	RND	4.795000000000001	98.25738431340284	1.742615686597162	4.489159061878613	0.0	0.0	0
64	32	4	RND	4.812500000000001	98.3022837597997	1.6977162402002932	4.469666442802776	0.0	0.0	0
64	32	8	RND	4.83	98.33872048331551	1.6612795166844876	4.453847825228143	0.0	0.0	0
64	32	16	RND	4.8475	98.35000411382362	1.6499958861763844	4.448949156559871	0.0	0.0	0
64	64	1	RND	4.62875	98.29254628942442	1.707453710575578	5.1864819131144735	0.29296875	0.013560791015625002	3
64	64	2	RND	4.6375	98.79051372043917	1.209486279560835	4.755083027166542	0.0	0.0	0
64	64	4	RND	4.64625	98.83863461160935	1.1613653883906494	4.713394961745611	0.0	0.0	0
64	64	8	RND	4.655	98.88364320633568	1.1163567936643233	4.674403139361856	0.0	0.0	0
64	64	16	RND	4.66375	98.8841220211732	1.115877978826802	4.673988332740753	0.0	0.0	0
128	4	1	RND	13.440000000000001	95.03053887674841	4.969461123251591	4.5271862942625	42.2210693359375	5.674511718750001	13835
128	4	2	RND	13.72	95.24372505359814	4.756274946401859	4.514969251636182	34.02099609375	4.667680664062501	11148
128	4	4	RND	14.000000000000002	95.36970653724984	4.63029346275016	4.507749641159352	28.7445068359375	4.02423095703125	9419
128	4	8	RND	14.280000000000001	95.38228745148592	4.617712548514078	4.50702866774648	25.8697509765625	3.6942004394531254	8477
128	4	16	RND	14.560000000000002	95.39004280957666	4.609957190423344	4.506584232081012	23.5626220703125	3.4307177734375003	7721
128	8	1	RND	11.200000000000001	96.36381428460757	3.636185715392429	4.35802749575317	34.912109375	3.9101562500000004	5720
128	8	2	RND	11.340000000000002	96.57053621303368	3.4294637869663234	4.334660056097658	25.59814453125	2.9028295898437504	4194
128	8	4	RND	11.48	96.67654745838038	3.3234525416196163	4.322676753710215	19.488525390625	2.2372827148437504	3193
128	8	8	RND	11.620000000000001	96.69469169075704	3.3053083092429603	4.320625765416979	16.36962890625	1.9021508789062502	2682
128	8	16	RND	11.760000000000002	96.69938064968584	3.3006193503141645	4.3200957347344575	14.019775390625	1.6487255859375	2297
128	16	1	RND	10.080000000000002	97.29223475215602	2.70776524784398	4.398250569536075	23.3154296875	2.3501953125000004	1910
128	16	2	RND	10.15	97.4950090632275	2.5049909367725007	4.353560094286204	12.48779296875	1.267510986328125	1023
128	16	4	RND	10.22	97.60054132898955	2.39945867101045	4.330301294460027	6.48193359375	0.6624536132812501	531
128	16	8	RND	10.290000000000001	97.61465710976029	2.3853428902397127	4.3271902448017485	3.96728515625	0.40823364257812506	325
128	16	16	RND	10.360000000000001	97.62003455005389	2.3799654499461127	4.326005083027167	2.44140625	0.2529296875	200
128	32	1	RND	9.520000000000001	98.20214153904018	1.7978584609598158	4.513142127233701	18.7255859375	1.7826757812500003	767
128	32	2	RND	9.555000000000001	98.41653051869439	1.5834694813056132	4.420067422536509	8.2763671875	0.7908068847656251	339
128	32	4	RND	9.590000000000002	98.48705320937012	1.5129467906298828	4.389450743359802	3.2958984375	0.31607666015625	135
128	32	8	RND	9.625000000000002	98.50726971403049	1.4927302859695146	4.380673961995813	1.1962890625	0.11514282226562501	49
128	32	16	RND	9.66	98.5185533445386	1.4814466554613972	4.375775293327539	0.439453125	0.042451171875000006	18
128	64	1	RND	9.24	98.68924438230492	1.3107556176950794	4.842814627529991	13.8671875	1.2813281250000002	284
128	64	2	RND	9.2575	98.94564972779376	1.0543502722062357	4.620685681928917	4.39453125	0.40682373046875003	90
128	64	4	RND	9.275	99.02441476856485	0.9755852314351472	4.552449992757345	1.123046875	0.10416259765625001	23
128	64	8	RND	9.2925	99.03566691724643	0.9643330827535692	4.542702037161406	0.146484375	0.013612060546875	3
128	64	16	RND	9.31	99.054819510747	0.9451804892530049	4.5261097723172545	0.0	0.0	0
